#,date_time,air_temp,RH,dew_pt,logger_ID,site,location
191,6/2/2023 14:44,11.02,97.87,10.71,21344222,JEN,deep
192,6/2/2023 15:14,11.03,97.9,10.73,21344222,JEN,deep
193,6/2/2023 15:44,11.03,97.92,10.73,21344222,JEN,deep
194,6/2/2023 16:14,11.03,97.92,10.73,21344222,JEN,deep
195,6/2/2023 16:44,11.02,97.91,10.72,21344222,JEN,deep
196,6/2/2023 17:14,11.03,97.94,10.73,21344222,JEN,deep
197,6/2/2023 17:44,11.03,97.99,10.74,21344222,JEN,deep
198,6/2/2023 18:14,11.04,97.93,10.74,21344222,JEN,deep
199,6/2/2023 18:44,11.01,97.96,10.72,21344222,JEN,deep
200,6/2/2023 19:14,11.03,98.02,10.75,21344222,JEN,deep
201,6/2/2023 19:44,11.03,98.01,10.74,21344222,JEN,deep
202,6/2/2023 20:14,11.04,98.02,10.76,21344222,JEN,deep
203,6/2/2023 20:44,11.01,98.04,10.73,21344222,JEN,deep
204,6/2/2023 21:14,11.03,98.07,10.75,21344222,JEN,deep
205,6/2/2023 21:44,11.03,98.09,10.75,21344222,JEN,deep
206,6/2/2023 22:14,11.03,98.13,10.76,21344222,JEN,deep
207,6/2/2023 22:44,11.04,98.07,10.76,21344222,JEN,deep
208,6/2/2023 23:14,11.01,98.11,10.74,21344222,JEN,deep
209,6/2/2023 23:44,11.04,98.11,10.77,21344222,JEN,deep
210,6/3/2023 0:14,11.04,98.14,10.77,21344222,JEN,deep
211,6/3/2023 0:44,11.04,98.17,10.78,21344222,JEN,deep
212,6/3/2023 1:14,11.07,98.16,10.8,21344222,JEN,deep
213,6/3/2023 1:44,11.03,98.21,10.77,21344222,JEN,deep
214,6/3/2023 2:14,11.02,98.17,10.76,21344222,JEN,deep
215,6/3/2023 2:44,11.04,98.17,10.78,21344222,JEN,deep
216,6/3/2023 3:14,11.04,98.21,10.79,21344222,JEN,deep
217,6/3/2023 3:44,11.04,98.22,10.79,21344222,JEN,deep
218,6/3/2023 4:14,11.04,98.23,10.79,21344222,JEN,deep
219,6/3/2023 4:44,11.04,98.24,10.79,21344222,JEN,deep
220,6/3/2023 5:14,11.03,98.26,10.78,21344222,JEN,deep
221,6/3/2023 5:44,11.05,98.28,10.81,21344222,JEN,deep
222,6/3/2023 6:14,11,98.32,10.76,21344222,JEN,deep
223,6/3/2023 6:44,11.07,98.31,10.82,21344222,JEN,deep
224,6/3/2023 7:14,11.03,98.33,10.79,21344222,JEN,deep
225,6/3/2023 7:44,11.03,98.34,10.79,21344222,JEN,deep
226,6/3/2023 8:14,11.05,98.33,10.81,21344222,JEN,deep
227,6/3/2023 8:44,11.02,98.3,10.78,21344222,JEN,deep
228,6/3/2023 9:14,11.04,98.33,10.8,21344222,JEN,deep
229,6/3/2023 9:44,11.03,98.29,10.79,21344222,JEN,deep
230,6/3/2023 10:14,11.03,98.27,10.78,21344222,JEN,deep
231,6/3/2023 10:44,11.04,98.27,10.79,21344222,JEN,deep
232,6/3/2023 11:14,11.02,98.29,10.78,21344222,JEN,deep
233,6/3/2023 11:44,11.03,98.26,10.78,21344222,JEN,deep
234,6/3/2023 12:14,11.02,98.27,10.77,21344222,JEN,deep
235,6/3/2023 12:44,11.05,98.3,10.81,21344222,JEN,deep
236,6/3/2023 13:14,11.05,98.29,10.81,21344222,JEN,deep
237,6/3/2023 13:44,11.04,98.3,10.8,21344222,JEN,deep
238,6/3/2023 14:14,11.02,98.3,10.78,21344222,JEN,deep
239,6/3/2023 14:44,11,98.31,10.76,21344222,JEN,deep
240,6/3/2023 15:14,11.01,98.27,10.76,21344222,JEN,deep
